"","Date","Temp.moy","Precip.tot"
"1620",2010-06-08,11.7,5.6
"1621",2010-06-09,13.3,0.8
"1622",2010-06-10,13.5,1.4
"1623",2010-06-11,15.5,1.2
"1624",2010-06-12,16.2,0.2
"1625",2010-06-13,18,0
"1626",2010-06-14,14.3,2.6
"1627",2010-06-15,13.4,0
"1628",2010-06-16,13.1,11
"1629",2010-06-17,18.6,7.4
"1630",2010-06-18,20.4,0
"1631",2010-06-19,23.2,0.8
"1632",2010-06-20,21.6,3.2
"1633",2010-06-21,17.6,0
"1634",2010-06-22,18.2,1.4
"1635",2010-06-23,21.3,0
"1636",2010-06-24,18.7,6
"1637",2010-06-25,16.7,0.2
"1638",2010-06-26,16.2,0
"1639",2010-06-27,19.8,6.4
"1640",2010-06-28,22.6,11.2
"1641",2010-06-29,17,3
"1642",2010-06-30,15.3,0.4
"1643",2010-07-01,14.5,3.6
"1644",2010-07-02,16.9,0
"1645",2010-07-03,22.1,0
"1646",2010-07-04,22.8,0
"1647",2010-07-05,25.4,0
"1648",2010-07-06,27.2,0
"1649",2010-07-07,27.7,0
"1650",2010-07-08,27.9,14
"1651",2010-07-09,25.7,13.4
"1652",2010-07-10,22.2,2.4
"1653",2010-07-11,22.8,0
"1654",2010-07-12,23,0
"1655",2010-07-13,23.5,0.2
"1656",2010-07-14,22.6,0.2
"1657",2010-07-15,23.8,0
"1658",2010-07-16,24.2,7.4
"1659",2010-07-17,24.4,1.6
"1660",2010-07-18,21.9,0.2
"1661",2010-07-19,19.6,12.6
"1662",2010-07-20,20.2,0
"1663",2010-07-21,20.8,11.6
"1664",2010-07-22,20.1,6
"1665",2010-07-23,19.5,0.2
"1666",2010-07-24,23.4,0.2
"1667",2010-07-25,19.9,0
"1668",2010-07-26,19.3,0
"1669",2010-07-27,20.3,0
"1670",2010-07-28,24.1,0.8
"1671",2010-07-29,17,0
"1672",2010-07-30,14.4,0
"1673",2010-07-31,15.6,0
"1674",2010-08-01,18.2,0
"1675",2010-08-02,23.1,10
"1676",2010-08-03,21.4,59.6
"1677",2010-08-04,24.9,22.8
"1678",2010-08-05,24.8,0
"1679",2010-08-06,14.4,0
"1680",2010-08-07,13.9,0
"1681",2010-08-08,17.6,19.8
"1682",2010-08-09,21.8,1
"1683",2010-08-10,20.9,0
"1684",2010-08-11,18.5,0
"1685",2010-08-12,18.8,0
"1686",2010-08-13,22,0
"1687",2010-08-14,22.5,1.6
"1688",2010-08-15,22.1,2.2
"1689",2010-08-16,23.9,5.8
"1690",2010-08-17,21.7,0
"1691",2010-08-18,17.5,0
"1692",2010-08-19,18.6,0
"1693",2010-08-20,NA,NA
"1694",2010-08-21,14.5,4.2
"1695",2010-08-22,17.3,10.8
"1696",2010-08-23,19.4,0.2
"1697",2010-08-24,18.6,0
"1698",2010-08-25,18.6,1
"1699",2010-08-26,18,0.8
"1700",2010-08-27,16.1,0
"1701",2010-08-28,19,0
"1702",2010-08-29,22.1,0
"1703",2010-08-30,21.6,0
"1704",2010-08-31,24.9,0
"1705",2010-09-01,26.3,0
"1706",2010-09-02,26.2,1.2
"1707",2010-09-03,26.5,0
"1708",2010-09-04,18.1,1.6
"1709",2010-09-05,14.6,0
"1710",2010-09-06,17,2.2
"1711",2010-09-07,20.6,7.4
"1712",2010-09-08,17.6,8.4
"1713",2010-09-09,13.2,1.8
"1714",2010-09-10,14.5,0.2
"1715",2010-09-11,14.5,0
"1716",2010-09-12,16.5,7.8
"1717",2010-09-13,15.5,5.2
"1718",2010-09-14,13,3.2
"1719",2010-09-15,11.5,0.4
"1720",2010-09-16,11.1,18.8
"1721",2010-09-17,10.8,0
"1722",2010-09-18,11.5,0.2
"1723",2010-09-19,12.1,0.2
"1724",2010-09-20,10.1,0
"1725",2010-09-21,10.5,0.4
"1726",2010-09-22,15.6,0.6
"1727",2010-09-23,11.1,0.4
"1728",2010-09-24,18.8,9.2
"1729",2010-09-25,18.4,0
"1730",2010-09-26,13,0
"1731",2010-09-27,15.7,13.4
"1732",2010-09-28,19.4,26.6
"1733",2010-09-29,15.9,0
"1734",2010-09-30,18.7,38.8
"1735",2010-10-01,11.7,24.8
"1736",2010-10-02,6.8,0
"1737",2010-10-03,6.5,0
"1738",2010-10-04,9.2,0
"1739",2010-10-05,13.3,0
"1740",2010-10-06,10.1,10.8
"1741",2010-10-07,11.4,7.8
"1742",2010-10-08,10.1,5.6
"1743",2010-10-09,4.8,0.2
"1744",2010-10-10,6.6,0
"1745",2010-10-11,6.9,0
"1746",2010-10-12,4.6,0
"1747",2010-10-13,7.7,0
"1748",2010-10-14,10.6,0.6
"1749",2010-10-15,5.8,52.6
"1750",2010-10-16,6.7,2.2
"1751",2010-10-17,6.5,0
"1752",2010-10-18,5.4,0.2
"1753",2010-10-19,4.2,0
"1754",2010-10-20,10.2,0
"1755",2010-10-21,6.1,11.4
"1756",2010-10-22,2.6,0
"1757",2010-10-23,2.4,0.2
"1758",2010-10-24,2.3,2.4
"1759",2010-10-25,8.3,1.8
"1760",2010-10-26,17.4,0.2
"1761",2010-10-27,15.7,9.8
"1762",2010-10-28,13.4,0
"1763",2010-10-29,4.1,1.4
"1764",2010-10-30,2.1,12.2
"1765",2010-10-31,0.8,1.4
"1766",2010-11-01,2,0
"1767",2010-11-02,0.4,0
"1768",2010-11-03,1.4,1
"1769",2010-11-04,4.6,8.8
"1770",2010-11-05,3.2,9.4
"1771",2010-11-06,2,0
"1772",2010-11-07,0.1,0
"1773",2010-11-08,-0.8,14.4
"1774",2010-11-09,3,4.8
"1775",2010-11-10,3.5,0
"1776",2010-11-11,3.6,0
"1777",2010-11-12,4.9,0
"1778",2010-11-13,4.4,0
"1779",2010-11-14,7.2,0
"1780",2010-11-15,5.4,0
"1781",2010-11-16,6.4,1.8
"1782",2010-11-17,7.9,9
"1783",2010-11-18,2.5,0
"1784",2010-11-19,-2.2,0
"1785",2010-11-20,0.4,1
"1786",2010-11-21,-2.3,0
"1787",2010-11-22,5.3,6.2
"1788",2010-11-23,8.7,2.6
"1789",2010-11-24,-1.1,0
"1790",2010-11-25,-5.3,0
"1791",2010-11-26,1.1,2.8
"1792",2010-11-27,-3.8,5.6
"1793",2010-11-28,-3.1,0
"1794",2010-11-29,2.3,0
"1795",2010-11-30,3.9,11.4
"1796",2010-12-01,6.6,25.9
"1797",2010-12-02,1.3,0
"1798",2010-12-03,-0.4,0
"1799",2010-12-04,-3.8,4.8
"1800",2010-12-05,-5.7,0
"1801",2010-12-06,-5.9,25.7
"1802",2010-12-07,-7,10
"1803",2010-12-08,-9.4,2.2
"1804",2010-12-09,-12.3,1
"1805",2010-12-10,-11.5,1.2
"1806",2010-12-11,-2.3,1
"1807",2010-12-12,3.4,11.2
"1808",2010-12-13,-1.3,22.2
"1809",2010-12-14,-13.2,2.2
"1810",2010-12-15,-13.3,2.6
"1811",2010-12-16,-10.7,2.2
"1812",2010-12-17,-11.3,2.2
"1813",2010-12-18,-4.4,1
"1814",2010-12-19,-7.3,1.2
"1815",2010-12-20,-7.2,NA
"1816",2010-12-21,-5.4,1
"1817",2010-12-22,-3.6,9.5
"1818",2010-12-23,-5.4,5.6
"1819",2010-12-24,-11.2,0
"1820",2010-12-25,-13.5,0
"1821",2010-12-26,-14.6,0
"1822",2010-12-27,-12.4,0
"1823",2010-12-28,-10.6,1
"1824",2010-12-29,-7.8,0
"1825",2010-12-30,-2.5,0
"1826",2010-12-31,4.5,2.6
"1827",2011-01-01,7.1,2
"1828",2011-01-02,2.9,2.4
"1829",2011-01-03,-4.3,0
"1830",2011-01-04,-5.7,1
"1831",2011-01-05,-8.2,2
"1832",2011-01-06,-8.3,0
"1833",2011-01-07,-5.8,0
"1834",2011-01-08,-6.6,0
"1835",2011-01-09,-7.2,2.6
"1836",2011-01-10,-9.2,1.2
"1837",2011-01-11,-9.4,1
"1838",2011-01-12,-9.6,2.2
"1839",2011-01-13,-9.2,1
"1840",2011-01-14,-10,1
"1841",2011-01-15,-9.7,6.2
"1842",2011-01-16,-13.1,1
"1843",2011-01-17,-18,0
"1844",2011-01-18,-5.4,9.8
"1845",2011-01-19,-5.7,1
"1846",2011-01-20,-10.9,1
"1847",2011-01-21,-12.3,3.2
"1848",2011-01-22,-16.2,0
"1849",2011-01-23,-22.6,0
"1850",2011-01-24,-25.4,0
"1851",2011-01-25,-12.5,2.2
"1852",2011-01-26,-4.8,1
"1853",2011-01-27,-7.3,0
"1854",2011-01-28,-2.6,0
"1855",2011-01-29,-6.3,1.4
"1856",2011-01-30,-11.8,0
"1857",2011-01-31,-18.5,0
"1858",2011-02-01,-15.1,2
"1859",2011-02-02,-10.7,21.4
"1860",2011-02-03,-10.5,1
"1861",2011-02-04,-6.4,0
"1862",2011-02-05,-1.1,17.6
"1863",2011-02-06,-2.1,2.2
"1864",2011-02-07,0.2,3.4
"1865",2011-02-08,-9,4.6
"1866",2011-02-09,-11.2,0
"1867",2011-02-10,-11.8,1
"1868",2011-02-11,-9.8,0
"1869",2011-02-12,-5.3,1
"1870",2011-02-13,-4.9,2.6
"1871",2011-02-14,-1,2.4
"1872",2011-02-15,-14.4,0
"1873",2011-02-16,-10.1,0
"1874",2011-02-17,4.3,1.2
"1875",2011-02-18,5.6,6
"1876",2011-02-19,-5.6,1
"1877",2011-02-20,-12.1,0
"1878",2011-02-21,-15.8,1.2
"1879",2011-02-22,-16.5,0
"1880",2011-02-23,-14,0
"1881",2011-02-24,-7.6,1
"1882",2011-02-25,-4.6,1
"1883",2011-02-26,-11.3,0
"1884",2011-02-27,-6.4,1
"1885",2011-02-28,-1.1,12.4
"1886",2011-03-01,-5.9,0
"1887",2011-03-02,-7.8,1.2
"1888",2011-03-03,-15.7,0
"1889",2011-03-04,-9.6,0
"1890",2011-03-05,5.4,1
"1891",2011-03-06,1.3,17.6
"1892",2011-03-07,-9.5,11.7
"1893",2011-03-08,-11,1.2
"1894",2011-03-09,-6.2,0
"1895",2011-03-10,1.7,9.2
"1896",2011-03-11,5.7,4
"1897",2011-03-12,1.2,2.8
"1898",2011-03-13,-0.2,2.8
"1899",2011-03-14,-3.5,0
"1900",2011-03-15,-1.3,0
"1901",2011-03-16,3,1.8
"1902",2011-03-17,6.6,1
"1903",2011-03-18,5.2,4.6
"1904",2011-03-19,-4.2,0
"1905",2011-03-20,-2.7,0
"1906",2011-03-21,1.1,8.4
"1907",2011-03-22,-1.9,2.2
"1908",2011-03-23,-5.7,0
"1909",2011-03-24,-5.8,0
"1910",2011-03-25,-4.5,0
"1911",2011-03-26,-4.9,1.1
"1912",2011-03-27,-6.3,0
"1913",2011-03-28,-3.8,0
"1914",2011-03-29,-1.7,0
"1915",2011-03-30,1.6,0
"1916",2011-03-31,3.4,0
"1917",2011-04-01,1.3,2.2
"1918",2011-04-02,4.8,2.6
"1919",2011-04-03,3.3,0
"1920",2011-04-04,4.6,9.8
"1921",2011-04-05,5.8,17.4
"1922",2011-04-06,-0.3,0
"1923",2011-04-07,-0.2,0
"1924",2011-04-08,2.7,0
"1925",2011-04-09,7.4,0
"1926",2011-04-10,11,12
"1927",2011-04-11,14.6,10.6
"1928",2011-04-12,8.3,0
"1929",2011-04-13,6.8,8.2
"1930",2011-04-14,2.7,2.2
"1931",2011-04-15,-1,0
"1932",2011-04-16,2.3,1.7
"1933",2011-04-17,5.1,10.9
"1934",2011-04-18,3.3,0
"1935",2011-04-19,3.8,0
"1936",2011-04-20,5.4,13.6
"1937",2011-04-21,1.7,1.2
"1938",2011-04-22,4.7,1.2
"1939",2011-04-23,7.7,1
"1940",2011-04-24,7.7,0
"1941",2011-04-25,9.4,0
"1942",2011-04-26,12,45.8
"1943",2011-04-27,19.9,4.1
"1944",2011-04-28,16.2,25.4
"1945",2011-04-29,10.1,0
"1946",2011-04-30,9.1,0
"1947",2011-05-01,11.2,0
"1948",2011-05-02,15.5,0
"1949",2011-05-03,10.2,32
"1950",2011-05-04,6.6,14
"1951",2011-05-05,4.6,8.8
"1952",2011-05-06,9.6,0.2
"1953",2011-05-07,12,0
"1954",2011-05-08,11.7,0
"1955",2011-05-09,11.6,0
"1956",2011-05-10,10.5,0
"1957",2011-05-11,12.6,0
"1958",2011-05-12,14.7,0
"1959",2011-05-13,19.5,0
"1960",2011-05-14,14.4,19.8
"1961",2011-05-15,9.4,24.6
"1962",2011-05-16,8.9,19.6
"1963",2011-05-17,13.3,0.2
"1964",2011-05-18,17.2,1
"1965",2011-05-19,NA,NA
"1966",2011-05-20,18.3,18
"1967",2011-05-21,17.1,0.4
"1968",2011-05-22,17.2,0.6
"1969",2011-05-23,17.7,3
"1970",2011-05-24,16.6,1
"1971",2011-05-25,13.8,0
"1972",2011-05-26,18.2,23
"1973",2011-05-27,12.7,19.8
"1974",2011-05-28,17.4,11.2
"1975",2011-05-29,21.1,1
"1976",2011-05-30,19.2,0
"1977",2011-05-31,21.4,0
"1978",2011-06-01,23.8,0.6
"1979",2011-06-02,13.3,0
"1980",2011-06-03,12.9,0.2
"1981",2011-06-04,11.9,0
"1982",2011-06-05,14.3,0
"1983",2011-06-06,17.1,0
"1984",2011-06-07,20.2,0
"1985",2011-06-08,23.6,0
"1986",2011-06-09,21.8,0.2
"1987",2011-06-10,17.2,0
"1988",2011-06-11,16.6,0
"1989",2011-06-12,14.5,8.4
"1990",2011-06-13,12.9,4.2
"1991",2011-06-14,15.1,0.2
"1992",2011-06-15,18.2,0
"1993",2011-06-16,22.1,0
"1994",2011-06-17,19.7,0
"1995",2011-06-18,19.2,4
"1996",2011-06-19,15.1,0
"1997",2011-06-20,16.1,0
"1998",2011-06-21,18.1,0
"1999",2011-06-22,18.6,0
"2000",2011-06-23,20,0.6
"2001",2011-06-24,16.9,2.8
"2002",2011-06-25,18.9,10.6
"2003",2011-06-26,18.4,0.4
"2004",2011-06-27,19.6,0.2
"2005",2011-06-28,20.6,0
"2006",2011-06-29,18.2,5.2
"2007",2011-06-30,15,6.2
"2008",2011-07-01,19.5,0.2
"2009",2011-07-02,21.4,0
"2010",2011-07-03,22.7,28
"2011",2011-07-04,22.1,0.2
"2012",2011-07-05,21.6,0
"2013",2011-07-06,22,22.2
"2014",2011-07-07,17.2,0
"2015",2011-07-08,18.4,10.2
"2016",2011-07-09,18.6,0.2
"2017",2011-07-10,20.2,0
"2018",2011-07-11,25.3,6
"2019",2011-07-12,23.3,1.2
"2020",2011-07-13,18.5,0.8
"2021",2011-07-14,18.2,0.2
"2022",2011-07-15,19.2,0
"2023",2011-07-16,20.4,0
"2024",2011-07-17,22.8,0
"2025",2011-07-18,23.2,1.8
"2026",2011-07-19,20.8,0
"2027",2011-07-20,22.8,0
"2028",2011-07-21,28.1,0
"2029",2011-07-22,25.7,0
"2030",2011-07-23,25.2,0
"2031",2011-07-24,18.6,0
"2032",2011-07-25,18.3,2.8
"2033",2011-07-26,20,4.2
"2034",2011-07-27,18.2,0.2
"2035",2011-07-28,20.8,0
"2036",2011-07-29,21.5,0.4
"2037",2011-07-30,19.5,1.2
"2038",2011-07-31,19.3,0
"2039",2011-08-01,23.5,0
"2040",2011-08-02,18.3,10.2
"2041",2011-08-03,18.4,0
"2042",2011-08-04,20,0
"2043",2011-08-05,20.9,0
"2044",2011-08-06,23,0
"2045",2011-08-07,24.2,0
"2046",2011-08-08,19.6,0
"2047",2011-08-09,20.1,12.4
"2048",2011-08-10,21.5,10.4
"2049",2011-08-11,19.2,0.8
"2050",2011-08-12,19.4,0
"2051",2011-08-13,21.2,0
"2052",2011-08-14,22.2,27
"2053",2011-08-15,17.5,8.6
"2054",2011-08-16,18.7,5.8
"2055",2011-08-17,17.5,0
"2056",2011-08-18,22.1,0
"2057",2011-08-19,22,0
"2058",2011-08-20,21.8,0
"2059",2011-08-21,19.9,48.2
"2060",2011-08-22,15.6,1.4
"2061",2011-08-23,15.9,0.2
"2062",2011-08-24,21,0
"2063",2011-08-25,21.3,5
"2064",2011-08-26,17.7,0.8
"2065",2011-08-27,19,0
"2066",2011-08-28,16.1,78.8
"2067",2011-08-29,16,0.6
"2068",2011-08-30,17.8,0
"2069",2011-08-31,17.1,0
"2070",2011-09-01,18.5,0
"2071",2011-09-02,22.2,0
"2072",2011-09-03,23.7,0
"2073",2011-09-04,23.5,2.2
"2074",2011-09-05,17.9,55.8
"2075",2011-09-06,15.3,10.4
"2076",2011-09-07,14.5,6
"2077",2011-09-08,17.8,0.2
"2078",2011-09-09,17.8,0
"2079",2011-09-10,12.7,0
"2080",2011-09-11,13.8,0
"2081",2011-09-12,21,0
"2082",2011-09-13,21.2,26
"2083",2011-09-14,15.5,0
"2084",2011-09-15,10,11.8
"2085",2011-09-16,7.8,0.2
"2086",2011-09-17,9.7,0
"2087",2011-09-18,11.3,0
"2088",2011-09-19,12,0
"2089",2011-09-20,15,8.8
"2090",2011-09-21,16.6,0.2
"2091",2011-09-22,20.2,6
"2092",2011-09-23,18.6,3
"2093",2011-09-24,20.3,9.8
"2094",2011-09-25,18.2,0
"2095",2011-09-26,17,0
"2096",2011-09-27,17.8,0
"2097",2011-09-28,19.6,0
"2098",2011-09-29,16.7,27.8
"2099",2011-09-30,16.5,0
"2100",2011-10-01,8.8,8.4
"2101",2011-10-02,8.9,17.2
"2102",2011-10-03,11.9,NA
"2103",2011-10-04,12,0.2
"2104",2011-10-05,7.4,0
"2105",2011-10-06,4.4,0
"2106",2011-10-07,9,0
"2107",2011-10-08,17.2,0
"2108",2011-10-09,18.1,0
"2109",2011-10-10,14.1,0
"2110",2011-10-11,10.8,0
"2111",2011-10-12,12.3,0
"2112",2011-10-13,15.2,1
"2113",2011-10-14,17.4,31.2
"2114",2011-10-15,11,12.4
"2115",2011-10-16,10.4,14.6
"2116",2011-10-17,8.2,6.2
"2117",2011-10-18,9.1,1
"2118",2011-10-19,10.8,0
"2119",2011-10-20,14.7,21.8
"2120",2011-10-21,9.9,3.6
"2121",2011-10-22,7.4,2
"2122",2011-10-23,7.4,0
"2123",2011-10-24,10,8.8
"2124",2011-10-25,6.2,0
"2125",2011-10-26,3.8,0
"2126",2011-10-27,2.2,0
"2127",2011-10-28,1,0
"2128",2011-10-29,-0.3,0
"2129",2011-10-30,3.3,0
"2130",2011-10-31,6.3,0
"2131",2011-11-01,7,0
"2132",2011-11-02,8.1,0
"2133",2011-11-03,8.3,0
"2134",2011-11-04,0.4,0
"2135",2011-11-05,0.6,0
"2136",2011-11-06,6.1,1.2
"2137",2011-11-07,9.5,0
"2138",2011-11-08,11.6,0
"2139",2011-11-09,13.3,0
"2140",2011-11-10,9.4,5.8
"2141",2011-11-11,3.1,1
"2142",2011-11-12,4.3,0
"2143",2011-11-13,10.3,0
"2144",2011-11-14,13.2,2.6
"2145",2011-11-15,8.3,1.2
"2146",2011-11-16,8.5,0
"2147",2011-11-17,2.3,0
"2148",2011-11-18,0.7,0
"2149",2011-11-19,5.7,0
"2150",2011-11-20,5.1,4.2
"2151",2011-11-21,-4.6,0
"2152",2011-11-22,-4.6,0
"2153",2011-11-23,-2,7.7
"2154",2011-11-24,-0.7,1.1
"2155",2011-11-25,6,1
"2156",2011-11-26,6.8,0
"2157",2011-11-27,8.3,0
"2158",2011-11-28,9,4.4
"2159",2011-11-29,10.8,0
"2160",2011-11-30,8,3
"2161",2011-12-01,-1.8,0
"2162",2011-12-02,0.5,3.8
"2163",2011-12-03,-1.6,0
"2164",2011-12-04,5.1,1
"2165",2011-12-05,8.1,8.4
"2166",2011-12-06,3.2,6.4
"2167",2011-12-07,-0.8,1.8
"2168",2011-12-08,-1.1,5.2
"2169",2011-12-09,1,0
"2170",2011-12-10,-2.2,2.2
"2171",2011-12-11,-2.8,0
"2172",2011-12-12,0.6,0
"2173",2011-12-13,-2.3,0
"2174",2011-12-14,1.6,1
"2175",2011-12-15,5.9,11
"2176",2011-12-16,2.7,2
"2177",2011-12-17,-9.8,0
"2178",2011-12-18,-12.3,0
"2179",2011-12-19,-3.2,2.6
"2180",2011-12-20,-4.8,0
"2181",2011-12-21,-0.6,6.4
"2182",2011-12-22,1.7,1.6
"2183",2011-12-23,-6.7,5.8
"2184",2011-12-24,-15.4,0
"2185",2011-12-25,-7.6,4.8
"2186",2011-12-26,-3,0
"2187",2011-12-27,1.6,8.8
"2188",2011-12-28,-4.5,5.1
"2189",2011-12-29,-15.8,0
"2190",2011-12-30,-12.2,0
"2191",2011-12-31,-0.2,1.2
"2192",2012-01-01,2,1
"2193",2012-01-02,-1.6,0
"2194",2012-01-03,-13.2,0
"2195",2012-01-04,-13,0
"2196",2012-01-05,-8.5,3.2
"2197",2012-01-06,-4.9,1
"2198",2012-01-07,0.7,4
"2199",2012-01-08,-6.8,0
"2200",2012-01-09,-6.7,1
"2201",2012-01-10,-4.9,1
"2202",2012-01-11,-11.8,0
"2203",2012-01-12,-5,4
"2204",2012-01-13,-2.4,14.7
"2205",2012-01-14,-15.3,0
"2206",2012-01-15,-20.9,0
"2207",2012-01-16,-13.5,1.2
"2208",2012-01-17,1.9,5.1
"2209",2012-01-18,-6.2,0
"2210",2012-01-19,-11.9,0
"2211",2012-01-20,-12,0
"2212",2012-01-21,-13.8,0
"2213",2012-01-22,-12.1,1
"2214",2012-01-23,1.1,3.1
"2215",2012-01-24,3.5,2
"2216",2012-01-25,-3.2,0
"2217",2012-01-26,-4.8,0
"2218",2012-01-27,1,20.4
"2219",2012-01-28,1.1,1
"2220",2012-01-29,-0.9,0
"2221",2012-01-30,-6.9,0
"2222",2012-01-31,-4.6,4.4
"2223",2012-02-01,-1.4,3.8
"2224",2012-02-02,-7.6,0
"2225",2012-02-03,-6.8,1
"2226",2012-02-04,-9.9,1.2
"2227",2012-02-05,-10.9,1
"2228",2012-02-06,1.5,0
"2229",2012-02-07,-6,0
"2230",2012-02-08,-8.4,0
"2231",2012-02-09,-1.5,0
"2232",2012-02-10,0.2,0
"2233",2012-02-11,-10.8,1
"2234",2012-02-12,-15.1,0
"2235",2012-02-13,-7.2,1
"2236",2012-02-14,0.1,0
"2237",2012-02-15,1.4,1
"2238",2012-02-16,3.5,0
"2239",2012-02-17,1.9,4.8
"2240",2012-02-18,-1.4,0
"2241",2012-02-19,-4.6,0
"2242",2012-02-20,-7.4,0
"2243",2012-02-21,-3.1,0
"2244",2012-02-22,3.7,4.6
"2245",2012-02-23,-0.7,6.8
"2246",2012-02-24,-1,13.4
"2247",2012-02-25,-3.8,11.6
"2248",2012-02-26,-11.1,0
"2249",2012-02-27,-5.7,1
"2250",2012-02-28,-9.4,2
"2251",2012-02-29,-8.8,0
"2252",2012-03-01,-3.4,5.3
"2253",2012-03-02,-0.5,0
"2254",2012-03-03,3.7,2
"2255",2012-03-04,-5.7,7.6
"2256",2012-03-05,-13.7,0
"2257",2012-03-06,-10.9,0
"2258",2012-03-07,6,1
"2259",2012-03-08,7.3,11.4
"2260",2012-03-09,-2.8,1.4
"2261",2012-03-10,-4.8,0
"2262",2012-03-11,4.7,1
"2263",2012-03-12,7.1,0
"2264",2012-03-13,9.6,6.8
"2265",2012-03-14,3,5.7
"2266",2012-03-15,5.1,0
"2267",2012-03-16,4.8,14.8
"2268",2012-03-17,5.9,1.2
"2269",2012-03-18,17,0
"2270",2012-03-19,16.5,0
"2271",2012-03-20,15.5,0
"2272",2012-03-21,17.6,0
"2273",2012-03-22,17.2,0
"2274",2012-03-23,10.2,0
"2275",2012-03-24,5.4,0
"2276",2012-03-25,6.7,0
"2277",2012-03-26,1,1.1
"2278",2012-03-27,-3.4,0
"2279",2012-03-28,2.5,3.6
"2280",2012-03-29,0.3,0
"2281",2012-03-30,-0.9,1
"2282",2012-03-31,1.7,0
"2283",2012-04-01,0.1,0
"2284",2012-04-02,2.2,0
"2285",2012-04-03,NA,NA
"2286",2012-04-04,4.6,0
"2287",2012-04-05,2.9,0
"2288",2012-04-06,3.8,0
"2289",2012-04-07,4.2,0
"2290",2012-04-08,5.5,0
"2291",2012-04-09,4.5,6
"2292",2012-04-10,5.1,6.8
"2293",2012-04-11,5.4,1.2
"2294",2012-04-12,5.4,0
"2295",2012-04-13,6.4,0
"2296",2012-04-14,9.1,0
"2297",2012-04-15,16.4,0
"2298",2012-04-16,22.2,0
"2299",2012-04-17,12.2,0
"2300",2012-04-18,5,0
"2301",2012-04-19,10.5,0
"2302",2012-04-20,11.2,0
"2303",2012-04-21,8.5,9.2
"2304",2012-04-22,2.2,7.8
"2305",2012-04-23,9.5,17.4
"2306",2012-04-24,7.9,1
"2307",2012-04-25,7.3,0
"2308",2012-04-26,8,10.4
"2309",2012-04-27,2.6,1.4
"2310",2012-04-28,1.5,0
"2311",2012-04-29,2.5,0
"2312",2012-04-30,5.1,0
"2313",2012-05-01,8.9,6
"2314",2012-05-02,12.5,0.6
"2315",2012-05-03,14.1,0
"2316",2012-05-04,12.1,3.2
"2317",2012-05-05,9.4,0.2
"2318",2012-05-06,8.3,0
"2319",2012-05-07,10.6,0
"2320",2012-05-08,13.2,13.2
"2321",2012-05-09,15.7,6.6
"2322",2012-05-10,9.4,12.2
"2323",2012-05-11,9.6,0.8
"2324",2012-05-12,11.7,0
"2325",2012-05-13,13.3,6.8
"2326",2012-05-14,15,0
"2327",2012-05-15,16.3,11.4
"2328",2012-05-16,17.6,14.8
"2329",2012-05-17,9.6,0.2
"2330",2012-05-18,11.2,0
"2331",2012-05-19,15.7,0
"2332",2012-05-20,19.7,0
"2333",2012-05-21,22.8,0.6
"2334",2012-05-22,18.8,5.4
"2335",2012-05-23,17.2,0.2
"2336",2012-05-24,20.3,0
"2337",2012-05-25,22.1,1.6
"2338",2012-05-26,18.3,0
"2339",2012-05-27,16.3,0
"2340",2012-05-28,17.7,1.2
"2341",2012-05-29,22,27.6
"2342",2012-05-30,18.3,0
"2343",2012-05-31,13,0
"2344",2012-06-01,12.9,0
"2345",2012-06-02,14.5,9.4
"2346",2012-06-03,15.3,1
"2347",2012-06-04,12.1,1.4
"2348",2012-06-05,14.8,0.6
"2349",2012-06-06,14.1,0.2
"2350",2012-06-07,15.6,1.8
"2351",2012-06-08,15.8,0.2
"2352",2012-06-09,16,0.2
"2353",2012-06-10,17.3,0
"2354",2012-06-11,22.4,0
"2355",2012-06-12,22.1,14.8
"2356",2012-06-13,16.1,5
"2357",2012-06-14,16,0
"2358",2012-06-15,17.5,0
"2359",2012-06-16,18.4,0
"2360",2012-06-17,21.7,0
"2361",2012-06-18,20.2,0
"2362",2012-06-19,21.5,0
"2363",2012-06-20,25.8,0
"2364",2012-06-21,26.7,0
"2365",2012-06-22,22.5,0
"2366",2012-06-23,18.2,0
"2367",2012-06-24,18.1,0.6
"2368",2012-06-25,16.7,1.4
"2369",2012-06-26,14.1,18
"2370",2012-06-27,16.7,9.2
"2371",2012-06-28,20.5,0.2
"2372",2012-06-29,22.2,12
"2373",2012-06-30,23.5,0.8
"2374",2012-07-01,20.6,1.8
"2375",2012-07-02,19.8,0.8
"2376",2012-07-03,18.9,3
"2377",2012-07-04,NA,NA
"2378",2012-07-05,19.8,0
"2379",2012-07-06,21.6,0
"2380",2012-07-07,23.4,0
"2381",2012-07-08,17.5,0
"2382",2012-07-09,15.7,0
"2383",2012-07-10,17.8,0
"2384",2012-07-11,18.7,0
"2385",2012-07-12,21.3,0
"2386",2012-07-13,22.9,0
"2387",2012-07-14,24.4,0
"2388",2012-07-15,24,0.6
"2389",2012-07-16,23.6,10.2
"2390",2012-07-17,24.2,26.6
"2391",2012-07-18,18,0
"2392",2012-07-19,15.4,0
"2393",2012-07-20,16,0
"2394",2012-07-21,18.3,0
"2395",2012-07-22,23.9,0
"2396",2012-07-23,24.3,41.8
"2397",2012-07-24,19.6,NA
"2398",2012-07-25,18,0
"2399",2012-07-26,18.5,0.4
"2400",2012-07-27,20,0.2
"2401",2012-07-28,19.6,0
"2402",2012-07-29,20,0
