"","FLD0194_30_05_2006_2b","FLD0195_13_06_2006_1c","FLD0196_13_06_2006_2c","FLD0197_27_06_2006_1","FLD0198_27_06_2006_2","FLD0199_12_07_2006_1b","FLD0200_12_07_2006_2b","FLD0201_25_07_2006_1","FLD0202_02_08_2006_1b","FLD0203_02_08_2006_2b","FLD0212_15_08_2006_1a","FLD0205_15_08_2006_2a","FLD0206_22_08_2006_1","FLD0207_22_08_2006_2","FLD0208_05_09_2006_1","FLD0209_05_09_2006_2","FLD0210_12_09_2006_1a","FLD0211_12_09_2006_2b","FLD0204_26_09_2006_1b","FLD0213_26_09_2006_2a","FLD0214_10_10_2006_1","FLD0215_16_10_2006_1b","FLD0216_16_10_2006_2b","FLD0217_09_05_2007_1","FLD0218_09_05_2007_2","FLD0219_06_07_2007_1","FLD0220_06_07_2007_2","FLD0221_02_08_2007_1","FLD0222_02_08_2007_2","FLD0223_22_08_2007_1","FLD0224_22_08_2007_2","FLD0225_05_09_2007_1","FLD0226_05_09_2007_2","FLD0227_19_09_2007_1","FLD0228_19_09_2007_2","FLD0229_26_09_2007_1","FLD0230_26_09_2007_2","FLD0231_10_10_2007_1","FLD0232_22_05_2008_1","FLD0233_01_06_2008_1","FLD0234_01_06_2008","FLD0236_25_06_2008_a","FLD0237_25_06_2008_b","FLD0238_02_07_2008","FLD0239_15_07_2008_1","FLD0240_15_07_2008_2","FLD0241_04_08_2008_4b","FLD0242_04_08_2008_2b","FLD0243_18_08_2008_4d","FLD0244_24_08_2008_2","FLD0245_29_08_2008_1","FLD0246_29_08_2008_2","FLD0248_03_09_2008_2b","FLD0249_17_09_2008_1d","FLD0250_17_09_2008_3b","FLD0251_07_10_2008_5b","FLD0252_07_10_2008_6b","FLD0253_27_10_2008_1","FLD0254_27_10_2008_2","FLD0255_20_05_2009_1","FLD0256_20_05_2009_2","FLD0257_17_06_2009_1","FLD0258_17_06_2009_2","FLD0259_08_07_2009_1","FLD0260_08_07_2009_2","FLD0261_12_07_2009_1b","FLD0262_12_07_2009_2b","FLD0263_25_07_2009_b","FLD0264_25_07_2009_p2","FLD0265_29_07_2009_1","FLD0266_08_08_2009_p2","FLD0267_22_08_2009_1","FLD0268_22_08_2009_p1","FLD0269_02_09_2009_1","FLD0270_02_09_2009_2","FLD0271_16_09_2009_1","FLD0272_16_09_2009_2","FLD0273_23_09_2009_1","FLD0274_23_09_2009_2","FLD0275_15_10_2009_1","FLD0276_15_10_2009_p2","FLD0277_05_05_2010_1","FLD0278_05_05_2010_2","FLD0279_16_06_2010_1","FLD0280_16_06_2010_2","FLD0281_05_07_2010_1","FLD0282_12_07_2010_1","FLD0283_12_07_2010_2","FLD0284_26_07_2010_1","FLD0285_10_08_2010_1","FLD0286_10_08_2010_2","FLD0289_22_08_2010_1","FLD0290_16_09_2010_1","FLD0291_16_09_2010_2","FLD0292_19_10_2010_1","FLD0293_19_10_2010_2","FLD0294_15_05_2011_1","FLD0295_15_05_2011_2","FLD0297_21_06_2011_1","FLD0298_21_06_2011_2","FLD0299_05_07_2011_1","FLD0300_05_07_2011_2","FLD0301_19_07_2011_1","FLD0302_19_07_2011_2","FLD0303_09_08_2011_1","FLD0304_09_08_2011_2","FLD0305_23_08_2011_1","FLD0306_23_08_2011_2","FLD0307_12_09_2011_1","FLD0308_12_09_2011_2","FLD0309_12_10_2011_1","FLD0310_12_10_2011_2","FLD0311_24_04_2012_1","FLD0312_07_06_2012_1","FLD0313_07_06_2012_2","FLD0314_20_07_2012_1","FLD0315_20_07_2012_2","FLD0316_14_08_2012_1","FLD0317_14_08_2012_2","FLD0318_17_09_2012_1","FLD0319_17_09_2012_2","FLD0320_17_10_2012_1","FLD0321_17_10_2012_2","FLD0323_05_06_2013_1","FLD0324_05_06_2013_2","FLD0325_03_07_2013_1","FLD0326_03_07_2013_2","FLD0327_16_08_2013_1","FLD0328_16_08_2013_2","FLD0329_27_08_2013_1","FLD0330_17_09_2013_1","FLD0331_17_09_2013_2","FLD0332_23_10_2013_1","FLD0333_23_10_2013_2","FLD0334_19_03_2015_p1","FLD0335_19_03_2015_p2","FLD0336_19_03_2015_L1","FLD0337_19_03_2015_L2","FLD0338_30_06_2015_p1","FLD0339_30_06_2015_L2","FLD0340_16_07_2015_p1","FLD0341_16_07_2015_L1","FLD0342_28_07_2015_1","FLD0344_30_07_2015_1","FLD0347_04_08_2015_1","FLD0351_10_08_2015_1","FLD0353_12_08_2015_1","FLD0355_13_08_2015_1","FLD0356_13_08_2015_2","FLD0357_03_09_2015_2","FLD0358_16_09_2015_1","FLD0359_16_09_2015_2","FLD0360_21_10_2015_1","FLD0361_21_10_2015_2","FLD0362_19_07_2016","FLD0363_20_07_2016","FLD0364_25_07_2016","FLD0365_27_07_2016","FLD0366_01_08_2016","FLD0367_09_08_2016","FLD0368_18_08_2016","FLD0369_23_08_2016","FLD0370_03_09_2016","FLD0371_15_09_2016","FLD0372_22_09_2016","FLD0373_25_10_2016"
"ASV_545",0,0,0,0,0,0,0,0,0.000314803641228784,0.00024994712656938,0,0,0,0.000252143217347453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000121797734562137,0,0,0,0,0,0,0,0,0,0.000557506829458661,0,0,0,0,0,0,0,0,0,0,0,0.000276569532094637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000680782483049906,0.00046100259527387,0.00112993168098262,0.00245682491509502,0.000190456036398265,0.000322718060593543,0,0.000137803684870533,0,0,0,0,0,0,8.99614290373003e-05,0.000508687586028048,0.000502234298739263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181507968199804,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000364232380258605,0
"ASV_643",0,0,0,0,0,0,0,0,0.00262336367690653,0.00182653669416085,0,0,0.000456725279744234,0.000324184136589583,0.000151863171282674,0.000139050631811308,0.000262664165103189,0.000541763599859779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06675449041117e-05,0.00021306061574518,0,0.000157703832203123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000377140271038141,0.0011126846044912,0,6.78527324295349e-05,7.49119784253502e-05,0,0,9.54391992651182e-05,0.000101824698598892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000125041680560187,0,0.000125547964553625,0.000289038225305297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_310",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000308840561060353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000129827977929244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00201141477887009,0.00136556746914829,6.5489314326879e-05,0.00103136153292893,0.000209753539590981,8.6137095801678e-05,0,0.000119298999081398,0,0,0,0,0,0,0,0,0,0,0,0.000131730944612204,0,0.000610999716014217,0,0,0,0,0,0,0.000206753962784287,0,0,0,0,0,0,0,0,0,0,0.000125547964553625,0,0,0,0,0,0,0,0,0.000184694276650298,0,0,0,0,0,0,0,0,0,0,0,9.75908989515949e-05,0.000138667406226167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00222763420630432,0.000960321936496807,0.000652714203228425,0.00110384300899428,0.000872668687976192,0.00226215098241986,0.000853087450539079,0.00128997581295351,0.000836010557619042,0.000501954982563669,6.94794254051519e-05,6.14519560925774e-05,0,7.53794096954672e-05,8.66415983642066e-05,0,0.00025786210823762,9.5284477099964e-05,0,0.000169990933816863,0.000409761427790931,0.000131698323041353
"ASV_331",0,0,0.000184120619463595,0,0,0,0.000298971537909591,0,0,0.00073061467766434,0.0029940119760479,0,0,0,0.00174642646975075,0.00225957276693376,0.00422138836772983,0.00529016221039549,0,0.0035630317279492,0,0.00374520337682272,0.00401492729378458,0,0,0,0,0,0.000825778984842368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00100138489400234,0.000831990016119807,0,0,0,0,0,0,0,0,0,0,0,0,0.000238834487700024,0,0,0,0,0,0.00103136153292893,0.000569331036032662,0,0,0,0,0,0,0.000104864672140603,0,0,0,0,0,0,0.000265668397536529,0.000212796141296638,0,0.000327013932514651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111148160497944,0,0,0.000240865187754414,0,0,0,0,0,0,0,0,0.000330353051503106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.00831338635369e-05,0,0,0,0,9.19869174161897e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000158807461833273,0,0,0,0
"ASV_154",0,0,0,0,0,0,0,0,0.00304310186521157,0.00251869796773759,0.00295658682634731,0,0.00388216487782599,0.00320582090627476,0.00546707416617628,0.0052665426798533,0.0132457786116323,0.0113451671500048,0,0.00259349928496982,0.0524600847181492,0.0358250191864927,0.0345644061253378,0,0,0.00445122726694646,0.00363102595797281,0.00155431741552883,0.0029177524131097,0,0,0.00128361297758917,0.00135356784559772,0,0,0.00127610208816705,0.00153719906149952,0.00202320225565528,0,0.000342214617452946,0,0.000318396621644267,0.000698287450028804,0.00208053514524242,0.00176471483121111,0.00181343293681404,0.00489715964740451,0.00173644920480364,0.000666558576086761,0.00126668862260279,0.00151273037179077,0.00179397847225833,0.000583504179151553,0.000258039544560204,0.000408329930583912,0.000613257512404527,0.000282816855884611,0,0,0,0,0,0,0,0,0,0,0.00565710406557212,0.00662553105401578,0.000469340086009299,0.00294480858744182,0.000913926136789273,0.000689096766413424,0.000717587218505308,0.000632284695131408,0,0.00017123738770779,0.000128481622539347,0,0.000175181203056912,0,0,0,0,0,0,0,0.00145089675908122,0.000344225192120685,0,0,0,0.000172417096112952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000179922858074601,0.00024935665981767,0.000270433853167296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000137188848070972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_216",0,0,0,0,0,0,0,0,0.000787009103071959,0,0,0,0,0.00118867516749514,0.00913077317337079,0.00696991291954183,0.015046904315197,0.0103413110679117,0,0.000993770754053857,0,0.00509593246354566,0.00573928709303822,0,0,0.00349739285260079,0.00736505974454058,0.00208039407924628,0.00267919403971079,0.000546167723142616,0.00104119123687814,0,0.000605124448620157,0,0.00049579699366732,0.000502706883217324,0.000728146923868194,0.000731796560556165,0,0,0,0,0,0.0014221379473809,0.00139960141785709,0.00117737810076733,0,0,0,0.000532009221493172,0.00259933951209119,0.00288596536841558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000161333691852649,0.00120684886732205,0,0,0.00111278481184437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000387253341135771,0,0,0.000292705772157827,0,0.000379122962214078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000249880491938638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66982905891075e-05,0,3.52332884108906e-05,0.000481640979147779,0.000273174285193954,0
"ASV_427",0,0,0,0,0,0,0,0,0.000393504551535979,0.000576801061313953,0,0,0.000260985874139562,0.000360204596210648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000347561278363483,0.000156891830214514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000175930061034198,0,0,0,0.000126668862260279,0,0,0.000205014981864059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011565634978503,0,0.000141893514374904,0.000217128743774512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000146295706651291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000347338001556074,0.000580521786641169,0.000847448760736967,0.00112002312305802,0.000211617818220294,0.000709979733305795,0,0,0,0,0,0.000249880491938638,0,0.000337158476525341,0,0.000987452372877975,0.00118475783292339,0.00032147924796027,0.000408574221884986,0,0.00010552697533307,0,0,0,0,0.000425676826153584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000253927215226399,0.000152432053412192,0.0002008351394549,0.000183973834832379,0,0.000452430196483971,0,0.000179163307354654,0.000107487071693877,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000473657856630533,0,0,0,0,0,0,0,0,0,0,0,0.000218627022299956,0.00117096018735363,0,0,0,0,0,0,0,0,0,0,0.000316531685913249,0,0,0,0.00160401848842363,0.00106176109182444,0.034559302704464,0.00242366764140257,0.0056623686504841,0.0133387862962846,0.0602294873760046,0.0908986978541459,0.015561407708882,0.00806871421134826,0.00392828035859821,0.00285555091238334,0.0023185605603188,0.000689054171817684,0.000751669405307136,0.000456098379559908,0.000217175477786051,0,0.000331733208445537,0.000249046916607598,0,0.000301448838479944,0,0,0,0,0,0,0.000605997283460454,0.000829886808881149,0.000840941854877463,0,0.00080248599918044,0.000366181563281405,0.000228821928366693,0.00270870807321977,0.00171686008235765,0.0148527751237731,0.0108175892623369,0.000839257503949447,0.00289002939857492,0.00185555238367114,0.00611663986788927,0.00328221741493409,0.0379784941057473,0.0229401644045116,0.0658700552574358,0.0591606248309788,0.141550638524299,0.159621193328567,0.00470508888282241,0.00118717847249703,0.00159732677266552,0.000624845415847642,0.000571603836716484,0.0004160022186785,0.000737839831999546,0.000942872989462008,0.00194223763332309,0.00120944198848945,0.0019495451061419,0,0,0,0,0.000415978184255226,0.000347811569604051,0.000390646799486578,0,0.000527629784057859,0,0,0.000289620901483164,0.000878653735115187,0.000858544562551104,0.000324453742965507,0,0,0,0.00117041478066666,0.000924653915248864,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_468",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000315098043968296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00038542748935885,0,0.0018566800979695,0.0015213058889751,0.00196229683461221,0.00244857982370225,0.000600454397922752,0.000342286836368877,0.000582676766397284,0,0,0,0,0,0,0.000343420467859884,0,0,0,0,0,0,0,0.000125702361947381,0,0,0.000854851281019787,0.00146672061501113,0,0.00119420809075981,0.000314630309386471,0.00023257015866453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000716708037618432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000894383273045276,0,0.000508238818745988,0,0,0,0.000183497461618448,0,0,0,0.000201141477887009,0,0,0.000108564371887256,0,9.47508053818457e-05,0.00354572507967329,0.00199229328465934,0.120336428804171,0.00738955188492848,0.0124627173863167,0.0227556338545108,0.116758271837432,0.197676944358702,0.0447689729470912,0.0132743362831858,0.0054278728606357,0.00576681989134977,0.00222195387030552,0.000648521573475468,0.000996398979128063,0.000972436167740936,0,0.000199870852679807,0,0.000478936378091534,0,0,0,0.003942828979793,0,0,0,0.000522788840834561,0.000710479573712256,0.00276175446234219,0.00223107022722592,0.000819717683672335,0.00112689523289168,0.000376643893660874,0.000722595563263242,0.00353401756427891,0.00200085197567997,0.0247025102058543,0.0220761503162595,0.00414691943127962,0.00205956118059362,0.00123270962551579,0.00438920516274825,0.0020140879591641,0.0238900863366527,0.0178798340211634,0.0424105807017894,0.0364956923750531,0.0730201312522171,0.0842100655177949,0.0023926902509916,0,0.000587522491095362,0.000351475546414299,0.00022306491188936,0,0.000879732107384074,0.000665557404326123,0.00142650221656498,0.00151527789362471,0.000833138934248675,0.000711276467691634,0,0.0102586975914362,0,0.000288873739066129,0.000250424330114917,0.00043529214799933,0.000273813190950474,0.000347463516330785,0.000215968727728225,0.000138505753759854,0.00018291846409463,0.000343093363235454,0.00080744071954211,0.000469898524294872,0.00122802481902792,0.000816785856899118,0.000394159276180238,0.000847953565585028,0.000898235231956039,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_498",0,0,0,0,0,0,0,0,0,9.61335102189921e-05,0,0.00129743756081739,0.000163116171337226,0,0.000455589513848023,0.000260719934646203,0.000337711069418386,0.000382421364606903,0,0,0,0,0.000180156993951872,0,0,0,0,0,5.50519323228245e-05,0,0,0,0,0,3.38043404773173e-05,0.000103119360659964,0,0.000193710854264867,0,0,0,0,0,0,0.000167343647787261,0.000135330816180152,0,0.000113599480688088,0.000108090579905961,8.86682035821954e-05,8.52242462980718e-05,0.00012999844001872,0,0,0,0,0,0,0,0,0,0,0,0,7.54214171684286e-05,0,0,0,0,0,0,8.98943741104203e-05,0,0,3.57896997244193e-05,0.000122189638318671,2.63442134935062e-05,0,0,3.2846475573171e-05,0.000102891243955139,0,0,0,0,7.24550175099626e-05,7.09320470988793e-05,0,0.000111873187439223,0.000217175477786051,0.000153746809753698,3.90274362877103e-05,0.000268204371731259,0.000273811028265723,7.53622096199861e-05,0.000137835975189524,0,0,0,8.04764204088202e-05,0.00030099963563202,0.000104482290251802,0,0,0,0,0,0,0,0.000167813391508642,0,0,0,0,0,0,0,0,0,6.98198647489477e-05,0,0,0,0,0,0,0,0,0,0,0.000221852468108708,0,6.95081602580143e-05,0.000116639450794815,0,0,0,0,0,0,5.58066856409398e-05,6.84532977376185e-05,0,0,0,0,5.85769156743458e-05,0.000194194603434178,8.95044808180709e-05,0,0.00043561912367953,0,9.55440637278905e-05,0.000237768149635422,1.7369856351288e-05,3.84074725578609e-05,0,5.02529397969781e-05,0,0,0,0.000148220297711055,0,0,0.000182116190129302,0.00260470016681788
"ASV_247",0,0,0,0,0,0,0,0,0,0.00024994712656938,0,0,0,0,0.000303726342565349,0,0.000318949343339587,0.000366487141081615,0,0.000218144799670359,0,0,0.000386050701325441,0.0170940170940171,0,0.00197125778964772,0.00121034198599094,0.000263038331858725,0.000220207729291298,0,0,0,0,0,0,0,0,0,0.0219069239500568,0.00479100464434124,0.00398269587310307,0.00122331333579113,0.00408498158266851,0.00429274973005715,0.00214504130345489,0.00228709079344458,0,0.000421940928270042,0.000450377416274838,0.00060801053884934,0,0,0.000362718814067182,0.000247287896870195,0.000204164965291956,0,0.0003838228758434,0,0,0,0,0,0,0,0,0,0,0,0,0.000130978628653758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000306449366206993,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00709906421426267,0.00177048124899404,0.00559225638832121,0.00493156409988507,0.00240803221593383,0.00149310084437427,0.000166722240746916,0,0.000397568554419811,0.000505816894284269,0,0.000271083170898576,0,0.000399630686124547,0.00434439178515008,0.000332187287192519,0.000324397269872577,0,0.000202474450921259,0,0,9.97426639270682e-05,0,0,0,0.00049780803879691,0.000765070571164754,0.000936363970183234,0.00082010960830003,0.00149174659826009,0.00043333564445677,0.000595947556615018,0,0.000351139007154457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_321",0,0.000606415880010511,0.000409156932141323,0,0.000702296509586347,0,0.000209280076536714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000583670946920277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000347742349668307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00311228154177639,0.00494534096824571,0.000603096984515077,0.000863630032037888,0,0,0,0,0,7.68734048768488e-05,0,0,0,0,0,0,0.00228907782864617,0,0.000281667471430871,0.000174262946944854,0.000564204367359732,0.000231279930343927,0,0,0,0,0,0,0,0,0,0.00172788309636651,0,0,0,0,0,0,0,0,0,0,0.000883207810768712,0.0012927054478301,0.000312121323394411,0.000351475546414299,0,0,0,0,0,0,0,0.000875417191005088,0.002105509416306,0,0,0.00108616525888864,0.000751272990344751,0.0012054244098443,0.00100398170015174,0.000990914472498906,0.00060471243763903,0.000415517261279562,0.00053351218694267,0.000627609810796562,0.00044971381847915,0.000648907485931014,0,0,0.000214995968825585,0,0,0.000277917701620608,0.00017667437376616,0.000115620302925194,0.000134007839458608,9.53057582006273e-05,5.69216757741348e-05,5.37212725495042e-05,0,0.00013212483154084,9.91613780598368e-05,0,0
"ASV_325",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189130955231027,0.010671525247267,0.00334148329258354,0.00250731299623903,0.00055548846757638,0.000101331495855542,0,0.00012047881724224,0.000113758583602217,0,0.000331733208445537,0,0,0,0,0,0,0,0.000804764204088202,0.000554473013006353,0.000940340612266221,0,0,0,0,0,0,0,0,0,0,0.00676342812006319,0.000531499659508031,0.000830457010873796,0,0,0,0,0,0,0,0,0.00282626499445988,0.00564569318031922,0.0015238864612786,0.00130176128301592,0.000181240240910105,0,0,0,0,0,0,0,0,0,0,0,0.000236511867330755,0.00049109883364027,0.000330857605731823,0.000244511363343886,0.000367146837137982,0.000184674338346472,0.00018291846409463,0.00030125270918235,0,0.000246137322249695,0,0,0,0,0,0,0,0,0,0,0,0,0,8.80832210272265e-05,0,0,0
"ASV_73",0.00297324083250743,0.00111176244668594,0.000797856017675579,0.0013524760715772,0.000351148254793174,0.0010639656126314,0.000627840229610141,0.00138744363510232,0.000498439098612241,0.000499894253138759,0,0,0.00055459498254657,0.000504286434694907,0.000455589513848023,0,0.000600375234521576,0.00033461869403104,0,0,0,0.000337682271680737,0.000308840561060353,0,0.00442913385826772,0.00139895714104032,0.000540791100123609,0,0.000440415458582596,0,0,0,0,0,0,0,0,0,0.005788876276958,0.00239550232217062,0.0013733434045183,0.000301638904715622,0.000471344028769443,0.000474045982460299,0.000258622001125766,0.000175930061034198,0,0,0,0,0.000298284862043251,0.000155998128022464,0,8.6013181520068e-05,0,0,0,0.000119251103072703,0,0.00149796704472502,0.000633379077377811,0.000590461771385314,0.000703192493922408,0.000623891369502722,0.000439958266815833,0.000647377025796329,0.000720623823608497,0.000628567118396902,0.0005563423022456,0.000130978628653758,0.000447828034034931,8.98943741104203e-05,3.44548383206712e-05,0,0,0,0,0,0,0,0,0.00813981326310749,0.0101509630400833,0.00330888345558272,0.00243766541301017,0.0010385219176428,0.000273595038809963,0.000996398979128063,0.000748689792862491,0.000661868122776537,0.000338242981458135,0.00212699527768021,0.0039655932105979,0.00141117991490796,0.00169564971644969,0.000987824488858259,0.00961064563824544,0.00457815565729235,0.0245240400129074,0.00861097698374376,0.0267889675712498,0.0434855292028001,0.0134414453635176,0.00662456236699389,0.00304268089363121,0.00595888539816965,0.00338979504294787,0.00362502107570393,0.00141783938207597,0.00429860456710599,0.00264049335533744,0.0043408160734218,0.0881220379146919,0.0056970119753517,0.00916097890120157,0.00271609230368085,0.000927119854218395,0.00337158476525341,0.00129319554241119,0.00207464740968302,0.00309067260762623,0.000886839304717985,0.000656637142315157,0.00712989578147833,0.0123730378578024,0.00627914662358168,0.00764133873130345,0.00337385679232657,0.00213201137072731,0.00167432884953743,0.00085043446108338,0.00199710310319098,0.00108432730002502,0.00111640617189322,0.00147726650982109,0,0,0,0.0012017147545151,0.00130777150171123,0.00727719180757855,0.00567021482926607,0.00764419735927728,0.00766688983435199,0.00620967462690013,0.00910019358870783,0.0084769165111589,0.00835036794766966,0.00780926595137669,0.00452430196483971,0.0026863179293571,0.00234703932634596,0.00222139948167345,0.0022455880798901,0.000251862917093676,0.000130585406696727,0.000204558997483035,0.000175885289289423,0.000155954877055572,0.000151791135397693,0,0,0.000176166442054453,0,0.000409761427790931,0.000234130352073517
"ASV_284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101534512155405,0.00021062386789671,0.000320289390884941,0.000895933838731909,0,0,0.00121006776379477,0.000362143891839691,0.000126736688687166,0.00045972207710793,0.000122442316064432,0,0,0,0,0,0,0,0,0.000192925158818747,0,0,0,0,0,0,0,0.000528636118813461,0.00126202464811405,0.000254966300106421,0.000145919364958924,0.000545983010293386,0.0013718506793299,0.000587522491095362,0.00065088064150796,0.000989850546509034,0.00043333564445677,0.000368919915999773,0.000221852468108708,0.000329192819207304,0.000166819584619234,0.000183290565534709,0.000711276467691634,0,0,0,0,0,0.000167420056922819,0.000228177659125395,0.00104239054899236,0.000388743709910805,0.00122346749154538,0.00147859091809826,0.00157320859239672,0.00128781684382666,0.000883856748078451,0.00193898655635988,0.00130685737103859,0.000680820567947684,0.000489663326605439,0.000792560498784741,0,4.6088967069433e-05,0,0.00027639116888338,0,0,0,0,0,0,0,0
"ASV_102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000606918875177018,0,0,0,0,0.000464321141385788,0,0.00211795373085696,0.000461023736136358,0.00167026109301152,0.00365977705770703,0.00420434887336589,0.00259514581975741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000523654002508027,0,0,0,0.00144496110555821,0.00094843295431537,0.00284176430214216,0.00157432500815275,0.010273494384488,0.00950381826845067,0.0190116175948918,0.0178751222074682,0.000481749714964752,0,0,0,0.000125474012937765,0,0,0.0141430948419301,0.0130579818285564,0.0486835154447132,0.0451061419002233,0.00262625157301527,0,0,0.0173501577287066,0,0,0,0,0,0.00043193745545645,0,0,0,0,0,0,0,0,0.00711803274772784,0.00346084751136003,0,0.000261170813393454,0.000240134475306171,0.000536031357834433,0.000589162868876605,0.000550242865816636,0,0,0.000704665768217812,0,0,0
